,Date,Open,High,Low,Close,Volume
91,2022-01-16 04:00:00,1825.35,1834.58,1825.35,1825.51,3.67044217
92,2022-01-16 08:00:00,1825.5,1829.19,1824.36,1827.84,2.94380426
93,2022-01-16 12:00:00,1824.63,1833.1,1806.97,1819.68,29.91641435
94,2022-01-16 16:00:00,1819.68,1831.34,1819.0,1823.63,28.21771426
95,2022-01-16 20:00:00,1823.62,1831.33,1823.61,1827.03,2.06512227
96,2022-01-17 00:00:00,1826.9,1827.24,1821.44,1821.44,1.61251029
97,2022-01-17 04:00:00,1821.44,1825.34,1821.01,1825.34,1.45631444
98,2022-01-17 08:00:00,1822.62,1828.35,1822.44,1825.5,1.99210939
99,2022-01-17 12:00:00,1825.5,1828.32,1820.01,1821.0,3.16800279
100,2022-01-17 16:00:00,1825.31,1828.44,1820.0,1823.23,3.66648837
101,2022-01-17 20:00:00,1826.3,1826.3,1812.12,1819.09,8.8238
102,2022-01-18 00:00:00,1822.99,1824.35,1819.99,1819.99,3.32461047
103,2022-01-18 04:00:00,1819.98,1824.21,1817.56,1817.58,0.6581
104,2022-01-18 08:00:00,1817.55,1820.92,1815.94,1816.91,1.18133071
105,2022-01-18 12:00:00,1815.94,1824.3,1813.12,1820.99,10.72232869
106,2022-01-18 16:00:00,1818.85,1824.35,1816.53,1817.57,4.52421088
107,2022-01-18 20:00:00,1820.49,1825.49,1816.57,1825.31,23.86343277
108,2022-01-19 00:00:00,1819.3,1825.62,1817.0,1820.92,2.00340831
109,2022-01-19 04:00:00,1817.03,1824.32,1815.62,1815.62,1.9087
110,2022-01-19 08:00:00,1815.62,1827.5,1815.62,1821.91,4.58553361
111,2022-01-19 12:00:00,1827.49,1839.56,1824.32,1839.56,17.70990122
112,2022-01-19 16:00:00,1839.56,1852.47,1839.56,1849.89,9.26632631
113,2022-01-19 20:00:00,1852.48,1858.0,1846.9,1846.9,20.30975914
114,2022-01-20 00:00:00,1846.9,1858.02,1841.0,1848.91,21.75251437
115,2022-01-20 04:00:00,1848.91,1855.99,1846.73,1847.99,2.7458119
116,2022-01-20 08:00:00,1847.0,1861.55,1844.68,1844.68,18.80393379
117,2022-01-20 12:00:00,1844.68,1856.2,1843.7,1850.0,7.2581
118,2022-01-20 16:00:00,1855.38,1857.01,1839.61,1852.49,18.9541341
119,2022-01-20 20:00:00,1852.46,1853.4,1838.0,1846.24,14.32174006
120,2022-01-21 00:00:00,1841.17,1911.27,1835.01,1845.05,73.98666519
121,2022-01-21 04:00:00,1850.54,1853.25,1839.61,1847.99,23.0188974
122,2022-01-21 08:00:00,1847.96,1847.96,1831.07,1835.62,41.45677498
123,2022-01-21 12:00:00,1838.57,1851.27,1834.14,1841.11,23.12512765
124,2022-01-21 16:00:00,1841.14,1847.36,1837.05,1837.11,14.30145847
125,2022-01-21 20:00:00,1837.11,1854.49,1803.11,1839.05,104.90067904
126,2022-01-22 00:00:00,1844.34,1847.99,1837.04,1843.99,4.0818139
127,2022-01-22 04:00:00,1843.99,1850.0,1811.9,1838.39,46.94359705
128,2022-01-22 08:00:00,1833.13,1857.56,1810.0,1845.13,52.92783331
129,2022-01-22 12:00:00,1844.69,1849.21,1815.87,1835.0,62.37574271
130,2022-01-22 16:00:00,1832.83,1849.85,1832.83,1841.53,34.91752242
131,2022-01-22 20:00:00,1841.53,1848.0,1838.42,1844.8,9.31010346
132,2022-01-23 00:00:00,1844.81,1846.29,1841.14,1846.2,1.47444622
133,2022-01-23 04:00:00,1846.28,1852.57,1839.19,1845.36,15.00105199
134,2022-01-23 08:00:00,1845.36,1845.38,1839.19,1842.27,17.45295304
135,2022-01-23 12:00:00,1839.2,1843.37,1836.82,1837.75,13.10373623
136,2022-01-23 16:00:00,1843.35,1845.98,1835.42,1836.45,16.14596898
137,2022-01-23 20:00:00,1839.24,1860.19,1836.62,1840.92,35.70149008
138,2022-01-24 00:00:00,1840.92,1846.16,1837.0,1839.62,8.23322129
139,2022-01-24 04:00:00,1843.48,1849.99,1839.0,1842.5,11.04291348
140,2022-01-24 08:00:00,1842.51,1861.03,1842.51,1846.64,43.32208121
141,2022-01-24 12:00:00,1846.64,1857.56,1840.0,1840.01,81.09129764
142,2022-01-24 16:00:00,1840.01,1851.24,1840.0,1850.97,12.52266593
143,2022-01-24 20:00:00,1850.97,1859.03,1840.18,1854.4,19.0126279
144,2022-01-25 00:00:00,1852.5,1862.0,1846.5,1848.09,19.78410446
145,2022-01-25 04:00:00,1854.22,1856.97,1848.06,1855.41,13.62426641
146,2022-01-25 08:00:00,1856.39,1856.53,1842.57,1843.64,24.18076752
147,2022-01-25 12:00:00,1849.11,1860.55,1843.25,1850.77,34.84973799
148,2022-01-25 16:00:00,1856.53,1863.0,1850.01,1860.54,33.18138276
149,2022-01-25 20:00:00,1855.27,1865.07,1844.55,1864.43,39.49035318
150,2022-01-26 00:00:00,1859.05,1868.63,1853.24,1853.24,13.19128184
151,2022-01-26 04:00:00,1859.75,1864.6,1850.29,1853.35,29.65165223
152,2022-01-26 08:00:00,1857.26,1860.44,1851.77,1860.43,13.13777196
153,2022-01-26 12:00:00,1854.51,1860.09,1846.14,1851.84,12.64699043
154,2022-01-26 16:00:00,1846.43,1857.56,1832.3,1832.3,41.77100508
155,2022-01-26 20:00:00,1832.3,1867.75,1822.07,1848.4,78.14115908
156,2022-01-27 00:00:00,1848.4,1860.57,1824.35,1832.07,32.42228176
157,2022-01-27 04:00:00,1832.07,1838.91,1825.53,1828.9,4.97907442
158,2022-01-27 08:00:00,1832.95,1833.99,1820.73,1826.56,19.04146441
159,2022-01-27 12:00:00,1828.55,1828.58,1820.0,1821.62,9.82611554
160,2022-01-27 16:00:00,1825.27,1830.72,1803.48,1810.07,57.67431582
161,2022-01-27 20:00:00,1810.06,1818.05,1799.09,1814.28,53.90532983
162,2022-01-28 00:00:00,1814.02,1814.6,1800.72,1811.99,17.30104196
163,2022-01-28 04:00:00,1812.0,1812.59,1803.84,1805.02,7.35166897
164,2022-01-28 08:00:00,1805.02,1810.69,1805.02,1808.63,39.39388595
165,2022-01-28 12:00:00,1808.63,1813.28,1805.05,1806.48,41.45633327
166,2022-01-28 16:00:00,1806.48,1823.6,1801.0,1807.47,92.64222701
167,2022-01-28 20:00:00,1803.05,1809.0,1803.0,1804.01,6.19211734
168,2022-01-29 00:00:00,1804.01,1809.0,1804.0,1809.0,2.56475211
169,2022-01-29 04:00:00,1809.0,1815.88,1797.0,1802.79,20.77548337
170,2022-01-29 08:00:00,1797.15,1807.56,1797.01,1807.56,5.45646755
171,2022-01-29 12:00:00,1803.0,1813.12,1800.44,1803.68,13.29307156
172,2022-01-29 16:00:00,1800.44,1807.5,1797.0,1807.47,11.31328791
173,2022-01-29 20:00:00,1802.75,1808.28,1800.62,1806.35,8.91319947
174,2022-01-30 00:00:00,1806.43,1806.44,1796.01,1802.78,10.93089173
175,2022-01-30 04:00:00,1802.78,1824.35,1802.78,1815.27,29.77474252
176,2022-01-30 08:00:00,1809.77,1823.6,1807.69,1808.28,19.67622532
177,2022-01-30 12:00:00,1809.35,1809.99,1796.0,1805.23,37.48940415
178,2022-01-30 16:00:00,1805.23,1805.23,1796.0,1798.15,11.32052071
179,2022-01-30 20:00:00,1798.45,1803.0,1796.0,1802.01,13.6730542
180,2022-01-31 00:00:00,1802.0,1802.98,1782.0,1794.05,52.0127114
181,2022-01-31 04:00:00,1794.04,1800.44,1794.0,1800.43,1.35674931
182,2022-01-31 08:00:00,1800.44,1800.62,1793.0,1800.1,5.63726278
183,2022-01-31 12:00:00,1800.1,1804.47,1795.79,1804.47,9.0630443
184,2022-01-31 16:00:00,1799.63,1807.56,1799.63,1807.53,7.33406776
185,2022-01-31 20:00:00,1804.05,1810.6,1803.03,1810.55,15.03150153
186,2022-02-01 00:00:00,1804.72,1810.6,1803.84,1806.0,2.67566117
187,2022-02-01 04:00:00,1806.0,1810.27,1803.84,1810.09,1.20158348
188,2022-02-01 08:00:00,1810.09,1812.43,1805.7,1812.4,4.86381457
189,2022-02-01 12:00:00,1812.41,1816.55,1807.5,1811.09,17.63283004
190,2022-02-01 16:00:00,1811.09,1815.44,1807.69,1810.81,9.37202305
191,2022-02-01 20:00:00,1807.72,1810.99,1786.98,1805.23,30.51373882
192,2022-02-02 00:00:00,1804.11,1805.23,1800.0,1801.81,4.41016542
193,2022-02-02 04:00:00,1800.04,1804.61,1798.5,1801.65,1.6807
194,2022-02-02 08:00:00,1798.59,1805.23,1797.34,1802.72,3.2039484
195,2022-02-02 12:00:00,1802.24,1809.1,1800.07,1805.72,20.14757492
196,2022-02-02 16:00:00,1809.24,1830.0,1799.71,1811.99,67.40520241
197,2022-02-02 20:00:00,1811.0,1811.99,1790.0,1808.12,25.75086854
198,2022-02-03 00:00:00,1810.55,1814.15,1806.71,1810.57,10.56754403
199,2022-02-03 04:00:00,1810.55,1814.13,1809.09,1812.07,6.82308849
200,2022-02-03 08:00:00,1810.24,1822.22,1796.91,1807.75,43.45911284
201,2022-02-03 12:00:00,1806.89,1808.16,1794.83,1805.23,17.17017371
202,2022-02-03 16:00:00,1805.23,1811.04,1803.97,1811.04,6.27887634
203,2022-02-03 20:00:00,1808.47,1812.44,1806.48,1811.0,7.96570605
204,2022-02-04 00:00:00,1811.0,1811.0,1807.72,1808.38,3.35009251
205,2022-02-04 04:00:00,1810.79,1813.02,1807.65,1811.95,7.20329454
206,2022-02-04 08:00:00,1813.0,1815.86,1807.51,1811.69,16.62114808
207,2022-02-04 12:00:00,1811.69,1818.05,1803.84,1813.96,18.00924745
208,2022-02-04 16:00:00,1813.94,1814.54,1807.7,1812.0,16.17845189
209,2022-02-04 20:00:00,1812.0,1856.0,1809.04,1817.81,102.19269562
210,2022-02-05 00:00:00,1823.87,1823.87,1815.88,1820.49,10.6746386
211,2022-02-05 04:00:00,1815.93,1820.5,1805.0,1813.12,16.29885672
212,2022-02-05 08:00:00,1813.12,1814.54,1805.23,1812.0,10.74186021
213,2022-02-05 12:00:00,1812.0,1846.76,1809.46,1817.8,66.76575051
214,2022-02-05 16:00:00,1817.8,1817.8,1805.0,1814.16,23.99000993
215,2022-02-05 20:00:00,1814.16,1815.3,1808.4,1815.3,3.53750712
216,2022-02-06 00:00:00,1815.31,1859.0,1814.18,1814.19,110.04440705
217,2022-02-06 04:00:00,1814.2,1825.07,1814.2,1816.5,4.40852187
218,2022-02-06 08:00:00,1816.5,1825.07,1815.94,1817.45,4.45949133
219,2022-02-06 12:00:00,1824.29,1825.06,1810.0,1814.38,11.58699361
220,2022-02-06 16:00:00,1817.99,1821.6,1812.0,1816.53,8.1347726
221,2022-02-06 20:00:00,1821.57,1821.6,1814.3,1821.6,4.61124434
222,2022-02-07 00:00:00,1816.53,1821.75,1814.3,1817.0,5.18839802
223,2022-02-07 04:00:00,1817.0,1827.27,1809.09,1821.7,21.3721828
224,2022-02-07 08:00:00,1818.27,1821.98,1814.15,1815.46,9.41474953
225,2022-02-07 12:00:00,1820.01,1821.55,1814.0,1820.54,10.43319171
226,2022-02-07 16:00:00,1820.53,1828.58,1816.52,1825.02,27.42583947
227,2022-02-07 20:00:00,1828.18,1828.45,1821.02,1823.01,6.34663257
228,2022-02-08 00:00:00,1828.42,1830.0,1823.01,1823.04,4.61181476
229,2022-02-08 04:00:00,1823.05,1839.18,1811.1,1822.92,55.57838851
230,2022-02-08 08:00:00,1822.84,1831.26,1816.5,1824.81,14.52230701
231,2022-02-08 12:00:00,1824.81,1830.61,1813.28,1830.61,21.75003956
232,2022-02-08 16:00:00,1830.61,1846.58,1828.22,1831.33,31.66702419
233,2022-02-08 20:00:00,1831.33,1838.88,1831.32,1831.34,4.87318041
234,2022-02-09 00:00:00,1831.34,1835.78,1827.0,1835.78,8.0302552
235,2022-02-09 04:00:00,1834.0,1839.92,1827.37,1838.98,8.65261362
236,2022-02-09 08:00:00,1832.19,1839.79,1831.32,1832.22,4.58908714
237,2022-02-09 12:00:00,1832.19,1839.79,1831.62,1837.7,14.8614424
238,2022-02-09 16:00:00,1831.74,1840.03,1831.72,1836.14,3.63662503
239,2022-02-09 20:00:00,1836.15,1840.03,1831.0,1837.7,13.60547955
240,2022-02-10 00:00:00,1832.64,1843.99,1832.64,1839.15,24.08320838
241,2022-02-10 04:00:00,1839.27,1844.0,1839.04,1844.0,2.33617165
242,2022-02-10 08:00:00,1839.46,1844.0,1837.76,1843.97,2.46033761
243,2022-02-10 12:00:00,1839.0,1844.0,1823.6,1838.75,45.23979318
244,2022-02-10 16:00:00,1842.84,1849.34,1832.36,1832.36,24.01341473
245,2022-02-10 20:00:00,1832.36,1846.14,1830.8,1831.32,12.1882306
246,2022-02-11 00:00:00,1831.32,1834.83,1820.0,1825.94,16.19049249
247,2022-02-11 04:00:00,1827.65,1832.33,1826.66,1829.0,4.42723154
248,2022-02-11 08:00:00,1831.98,1840.59,1828.17,1832.19,11.58112068
249,2022-02-11 12:00:00,1832.19,1843.28,1832.19,1843.28,26.9445557
250,2022-02-11 16:00:00,1842.55,1875.0,1842.55,1873.13,92.11576537
251,2022-02-11 20:00:00,1869.16,1896.0,1862.87,1875.66,138.7319038
252,2022-02-12 00:00:00,1875.66,1926.72,1873.04,1876.09,96.61485065
253,2022-02-12 04:00:00,1876.0,1895.55,1866.86,1885.76,94.42478969
254,2022-02-12 08:00:00,1890.0,1892.0,1867.67,1870.6,52.37133404
255,2022-02-12 12:00:00,1870.54,1891.95,1867.4,1880.81,57.44455339
256,2022-02-12 16:00:00,1880.81,1892.24,1852.49,1876.92,152.4591622
257,2022-02-12 20:00:00,1876.92,1891.45,1875.62,1889.33,38.01428362
258,2022-02-13 00:00:00,1882.8,1889.26,1876.0,1876.25,56.32622366
259,2022-02-13 04:00:00,1876.26,1881.75,1872.56,1881.75,8.04323063
260,2022-02-13 08:00:00,1878.44,1889.35,1874.25,1876.94,13.59842152
261,2022-02-13 12:00:00,1876.94,1884.55,1876.24,1883.64,4.12987508
262,2022-02-13 16:00:00,1883.54,1895.56,1877.12,1895.19,48.49835593
263,2022-02-13 20:00:00,1895.58,1910.64,1878.0,1883.69,117.43037898
264,2022-02-14 00:00:00,1883.69,1888.93,1870.05,1879.02,28.07877185
265,2022-02-14 04:00:00,1873.33,1883.65,1868.63,1876.07,24.90135629
266,2022-02-14 08:00:00,1870.46,1894.5,1869.64,1877.98,55.32950391
267,2022-02-14 12:00:00,1872.44,1885.04,1872.01,1883.33,43.80213492
268,2022-02-14 16:00:00,1883.65,1894.14,1870.01,1894.14,54.76594511
269,2022-02-14 20:00:00,1888.77,1920.96,1880.0,1884.67,54.465658
270,2022-02-15 00:00:00,1884.67,1919.19,1872.24,1882.88,114.59479511
271,2022-02-15 04:00:00,1886.09,1890.32,1878.0,1885.84,36.64564832
272,2022-02-15 08:00:00,1880.85,1885.39,1854.93,1860.12,108.81039571
273,2022-02-15 12:00:00,1860.1,1866.56,1850.0,1856.11,26.55121468
274,2022-02-15 16:00:00,1856.05,1860.0,1850.0,1857.28,26.36455917
275,2022-02-15 20:00:00,1853.89,1864.0,1850.0,1857.09,37.00275855
276,2022-02-16 00:00:00,1852.15,1857.21,1850.0,1852.17,34.22969247
277,2022-02-16 04:00:00,1852.08,1857.53,1841.6,1857.48,38.17389378
278,2022-02-16 08:00:00,1857.48,1862.0,1856.98,1860.91,15.89638237
279,2022-02-16 12:00:00,1858.02,1871.3,1855.74,1866.36,15.6588787
280,2022-02-16 16:00:00,1869.99,1878.0,1866.55,1874.02,34.19469469
281,2022-02-16 20:00:00,1876.49,1883.38,1874.0,1874.4,19.58870875
282,2022-02-17 00:00:00,1879.69,1879.69,1870.0,1878.3,12.51892334
283,2022-02-17 04:00:00,1878.3,1884.49,1871.79,1877.64,64.97011288
284,2022-02-17 08:00:00,1877.76,1902.0,1877.76,1897.38,72.39319191
285,2022-02-17 12:00:00,1892.34,1922.09,1892.34,1907.15,73.95927953
286,2022-02-17 16:00:00,1907.16,1961.06,1901.63,1911.59,138.86966701
287,2022-02-17 20:00:00,1914.01,1926.72,1908.78,1920.07,74.33703131
288,2022-02-18 00:00:00,1920.07,1936.74,1905.01,1908.73,137.63000312
289,2022-02-18 04:00:00,1908.53,1917.69,1905.0,1905.0,12.42906416
290,2022-02-18 08:00:00,1905.0,1918.99,1890.0,1900.86,86.32293806
291,2022-02-18 12:00:00,1900.86,1916.0,1899.64,1904.05,72.16540934
292,2022-02-18 16:00:00,1904.05,1929.99,1901.02,1908.73,50.53213551
293,2022-02-18 20:00:00,1908.75,1916.55,1907.0,1916.0,13.69419368
294,2022-02-19 00:00:00,1910.46,1922.55,1910.01,1919.76,19.20679508
295,2022-02-19 04:00:00,1919.73,1925.0,1910.0,1910.01,14.55583442
296,2022-02-19 08:00:00,1910.01,1925.0,1908.3,1908.54,34.86170471
297,2022-02-19 12:00:00,1910.07,1934.12,1910.07,1912.0,33.06050901
298,2022-02-19 16:00:00,1912.01,1924.47,1912.0,1915.14,7.53473787
299,2022-02-19 20:00:00,1913.57,1918.09,1908.43,1916.51,11.73108042
300,2022-02-20 00:00:00,1916.51,1933.0,1910.08,1921.85,26.17987866
301,2022-02-20 04:00:00,1917.19,1938.0,1916.55,1917.91,41.57657313
302,2022-02-20 08:00:00,1918.83,1938.0,1916.15,1932.0,53.92313838
303,2022-02-20 12:00:00,1937.19,1959.0,1924.96,1928.01,74.01523089
304,2022-02-20 16:00:00,1928.01,1956.45,1921.7,1930.46,83.56266196
305,2022-02-20 20:00:00,1926.51,1946.0,1921.52,1931.34,34.57162516
306,2022-02-21 00:00:00,1934.33,1947.77,1920.0,1920.0,35.805759
307,2022-02-21 04:00:00,1925.6,1929.41,1905.38,1916.62,32.09733221
308,2022-02-21 08:00:00,1915.01,1924.03,1897.88,1917.69,64.22879192
309,2022-02-21 12:00:00,1914.41,1940.0,1910.0,1920.08,77.80985539
310,2022-02-21 16:00:00,1920.08,1944.0,1915.18,1942.14,55.15303095
311,2022-02-21 20:00:00,1936.71,1983.22,1936.12,1960.59,123.78118705
312,2022-02-22 00:00:00,1960.59,1976.16,1956.15,1971.0,70.25443933
313,2022-02-22 04:00:00,1971.0,1989.15,1950.0,1957.29,60.3139411
314,2022-02-22 08:00:00,1957.3,1962.66,1931.0,1931.0,54.59252488
315,2022-02-22 12:00:00,1931.0,1939.32,1915.15,1921.0,38.16588561
316,2022-02-22 16:00:00,1925.44,1933.31,1914.89,1922.67,45.76465825
317,2022-02-22 20:00:00,1922.67,1927.89,1910.0,1910.0,33.04162091
318,2022-02-23 00:00:00,1915.86,1922.7,1902.85,1914.51,24.68135326
319,2022-02-23 04:00:00,1914.5,1916.64,1890.0,1902.4,42.66120388
320,2022-02-23 08:00:00,1902.4,1906.34,1891.69,1902.28,22.39814289
321,2022-02-23 12:00:00,1899.69,1916.0,1894.92,1910.41,22.83777722
322,2022-02-23 16:00:00,1915.98,1937.99,1910.0,1922.01,88.06830013
323,2022-02-23 20:00:00,1922.01,1930.88,1915.51,1925.59,41.4377316
324,2022-02-24 00:00:00,1924.9,1963.6,1924.22,1955.19,156.37343088
325,2022-02-24 04:00:00,1955.19,2125.0,1950.0,1976.26,703.65399908
326,2022-02-24 08:00:00,1976.36,2040.0,1964.11,2015.98,356.04248653
327,2022-02-24 12:00:00,2012.63,2170.0,1955.0,1966.0,715.40156597
328,2022-02-24 16:00:00,1966.01,1987.72,1890.0,1918.52,426.11219299
329,2022-02-24 20:00:00,1918.52,1948.77,1902.53,1928.35,209.82369259
330,2022-02-25 00:00:00,1927.35,1941.63,1917.23,1927.36,72.34465139
331,2022-02-25 04:00:00,1927.42,1943.15,1924.36,1931.39,35.41713725
332,2022-02-25 08:00:00,1934.05,1939.0,1910.0,1911.99,57.77965697
333,2022-02-25 12:00:00,1911.98,1925.8,1901.72,1902.02,146.55967522
334,2022-02-25 16:00:00,1906.32,1906.56,1885.12,1904.99,135.24434612
335,2022-02-25 20:00:00,1900.76,1906.08,1892.44,1894.98,59.74756616
336,2022-02-26 00:00:00,1897.68,1904.54,1870.0,1890.0,176.92238323
337,2022-02-26 04:00:00,1890.72,1892.5,1875.8,1888.79,41.91653146
338,2022-02-26 08:00:00,1888.79,1892.04,1886.12,1887.76,23.5667804
339,2022-02-26 12:00:00,1887.76,1894.0,1882.73,1891.65,17.92810272
